@relation django
@attribute fix numeric
@attribute ns numeric
@attribute nd numeric
@attribute nf numeric
@attribute entrophy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute ndev numeric
@attribute age numeric
@attribute nuc numeric
@attribute exp numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute contains_bug numeric
@data
1,1,1,1,0,10,5,1314,71,1.672859,88,1932,1.597779,1022,0
1,2,2,3,0.894552,33,2,257,71,17.022315,175,668,1.270822,194,1
1,1,1,1,0,8,2,121,71,2.924213,10,670,1.341972,415,1
1,2,2,2,0.991076,17,1,349,71,32.701597,43,671.5,1.020419,195,1
1,1,1,1,0,7,2,225,71,19.115394,31,673,1.052314,417,1
1,2,3,4,1.455144,67,3,534.5,71,34.175333,307,675.5,1.008285,197,1
1,2,2,2,0.580195,65,0,244,71,29.819873,124,678.5,1.025151,198,1
1,1,1,1,0,1,1,555,71,0.01478,31,680,68.658575,199,0
0,1,1,1,0,1,1,276,71,0.015394,20,681,65.962406,200,0
0,1,1,2,0.721928,2,3,793,71,52.048796,98,205.5,1.023797,94,1
1,2,2,2,0.468996,59,1,289.5,71,11.238015,34,682.5,15.043668,58,1
1,1,1,1,0,5,5,376,58,138.34088,3,5679,1.007229,3968,1
1,2,10,11,2.079965,254,106,712.363636,79,21.795692,1049,37,1.001399,7,1
1,1,1,1,0,2,2,2580,71,1.287674,190,1933,1.776594,1023,0
1,1,1,1,0,23,8,349,71,0.71412,3,763,2.400324,387,1
0,1,1,1,0,7,4,364,71,0.01647,4,764,61.716796,388,1
1,2,3,4,1.918296,3,3,754,71,0.183383,300,1952.5,19.885665,897,1
0,2,2,2,0.996792,0,30,465.5,71,0.073773,46,5208.5,11.166301,1765,0
0,1,1,1,0,1,1,1735,71,0.10272,157,5210,10.735211,933,0
1,1,1,1,0,12,0,279,71,1.968021,1,765,1.508125,320,0
1,1,2,2,0.881291,8,2,228,71,0.507112,28,27.5,3.3408,10,0
1,1,2,2,0.918296,3,3,475,71,0.351458,2,766.5,3.133966,390,1
0,1,1,1,0,1,1,1735,71,0.27419,158,5211,4.647108,934,0
0,1,4,4,1.163659,85,33,660,71,43.773533,52,5213.5,1.619538,1769,1
0,1,1,1,0,2,2,1735,71,0.040451,159,5216,25.72103,935,0
0,1,1,1,0,0,1,406,71,0.205799,3,1955,5.859119,898,0
1,2,2,2,0.890492,24,2,2661,71,1.82599,289,768.5,1.507989,321,1
1,1,1,1,0,1,1,311,70,76.27103,38,0,0,0,0
1,4,26,31,4.351462,154,94,356.774194,72,36.608398,1959,25,1.001891,9,1
1,1,1,1,0,2,1,628,71,4.338229,118,5217,1.230509,2419,1
1,2,2,2,0.759276,35,6,289,71,10.76515,97,617.5,1.509644,219,0
1,1,1,1,0,7,3,219,71,1.057419,1,619,1.945699,220,1
0,1,1,1,0,0,3,436,71,0.064259,19,1956,16.56196,899,0
0,1,1,1,0,1,1,90,41,20.86581,88,2827,1.047925,10,1
1,1,1,1,0,14,16,34,71,1.328102,9,5218,1.752954,2420,1
1,1,1,1,0,2,1,90,41,0.346539,89,2828,3.885675,11,0
1,2,2,3,1.540057,32,3,284,70,73.42728,25,430,1.009327,140,1
1,1,1,2,0.918296,3,3,566.5,71,24.027784,55,0.5,0.510405,1,1
1,2,2,2,0.964079,18,0,215.5,71,60.277587,45,7.5,1.202008,4,1
1,2,2,2,0.985228,6,1,172.5,71,41.416348,54,432.5,1.223669,141,0
1,1,1,1,0,2,2,477,71,12.613785,42,1934,1.079278,1024,0
1,1,1,1,0,3,2,1099,70,18.004433,34,1935,1.055542,1025,0
0,1,1,1,0,1,1,159,71,0.302072,22,1957,4.310472,900,0
1,1,1,1,0,9,3,2532,71,4.782303,164,1936,1.209104,1026,0
1,1,1,1,0,2,2,1170,64,64.956227,144,1937,1.015395,1027,0
1,2,4,4,1.380952,58,21,756.5,71,0.259543,133,1948.5,0.79756,429,1
0,1,8,11,2.175801,71,71,922,71,104.334996,506,212,1.023012,71,0
0,1,8,11,2.75713,36,36,753.090909,71,83.306281,352,223,16.169262,82,0
1,3,4,6,2.233036,44,3,1803.666667,74,-3.771431,652,2.5,0.792251,2,1
0,1,1,1,0,1,1,21,71,22.680972,57,343,1.04409,42,0
1,1,1,1,0,3,3,372,65,76.854282,17,135,1.013012,25,0
1,1,1,1,0,3,3,372,65,0,18,136,0,26,0
0,1,1,1,0,19,0,358,71,3.67934,12,684,1.271788,59,0
1,1,1,1,0,5,5,2685,71,5.202581,167,1939,1.192212,1029,0
1,1,1,1,0,1,1,1158,71,13.581632,170,1940,1.073629,1030,0
1,1,1,1,0,1,1,336,71,4.777546,2,0,0,0,0
1,1,1,1,0,1,1,336,71,0.001447,3,229,692.2,83,0
1,1,1,1,0,1,0,450,58,100.839884,46,0,0,0,0
1,1,1,2,0.970951,4,1,239,70,91.982512,24,0.5,0.502718,1,0
1,1,1,1,0,1,1,336,71,0.221574,4,137,5.513163,27,0
1,1,1,1,0,1,1,535,71,-1.970324,73,0,0,0,1
1,1,1,1,0,3,1,138,71,27.148113,13,685,1.036835,422,1
1,2,2,2,0.391244,26,0,686.5,71,4.072442,4,0.5,0.561388,0,1
1,2,2,2,1,2,2,699.5,71,0.004595,6,2.5,164.224181,1,0
1,1,1,1,0,4,2,357,70,42.728692,41,1941,1.023403,1031,0
1,3,31,36,3.904102,190,107,328.805556,71,738.305543,1013,4714.5,1.008372,1336,1
1,2,2,3,1.565773,13,68,534,71,15.048457,88,621,1.040181,221,0
1,2,2,3,0.944489,31,5,267.666667,71,5.043465,179,687,1.116525,201,1
0,1,1,1,0,4,0,2161,71,4.90147,256,689,1.20402,425,1
1,2,2,3,1.370951,3,2,203.666667,71,18.306181,49,624,1.042359,223,0
0,1,1,1,0,2,0,693,71,63.479815,637,0,0,0,0
1,1,1,1,0,7,1,82,71,0.659514,28,229,2.516268,59,1
0,2,16,23,3.220558,137,76,318.26087,71,52.715452,844,4745,1.004009,761,1
1,1,1,1,0,1,2,536,71,5.817153,72,4733,1.171905,2615,0
1,3,5,5,1.567882,120,4,118.2,71,0.722535,53,628,1.470566,226,1
0,1,1,1,0,1,2,279,71,0.05522,16,631,19.109411,146,0
1,1,1,1,0,1,1,750,67,11.825208,54,4757,1.084565,762,0
1,3,3,3,1.363503,42,6,306,71,0.644653,67,4759,1.614956,1337,1
0,1,7,9,2.432513,29,40,351.888889,71,17.920276,543,4765,1.016475,2643,1
1,1,2,5,1.127432,188,188,401,71,6.694755,300,4772,1.029968,2648,1
0,1,1,1,0,6,6,120,71,24.844919,19,4776,1.04025,2650,1
1,2,2,3,1.36665,31,41,660.666667,71,0.512234,160,4783,5.937028,1342,1
1,1,1,1,0,4,2,386,70,84.612419,18,4775,1.011819,2649,0
1,2,4,4,2,1,3,245.75,71,0.475139,112,231.5,2.404245,61,0
1,1,1,1,0,90,39,615,70,84.847292,19,1942,1.011786,460,0
0,1,1,1,0,15,1,21,71,48.13235,4,1943,1.020776,1032,0
0,1,1,3,1.259722,25,0,52,68,14.654182,53,1945,0.340916,1035,0
1,1,1,1,0,6,1,395,71,11.895231,32,690,1.084067,426,1
1,3,5,5,1.480109,102,20,232.8,71,2.672002,89,640,1.3858,233,1
0,1,1,1,0,6,0,377,71,5.100868,13,691,1.196045,60,0
1,1,1,1,0,1,0,367,71,8.670833,5,770,1.115329,392,1
1,1,1,2,0.863121,20,1,1960,71,46.639126,72,771.5,1.011232,323,1
1,2,2,3,1.498545,340,227,212,79,19.533468,86,290,0.982463,74,1
0,1,1,1,0,50,3,621,73,-30.231308,41,458,0.966922,146,1
1,1,1,1,0,1,1,290,71,7.32478,25,138,1.136523,25,1
1,1,1,1,0,2,0,276,70,87.795197,25,29,1.01139,13,1
1,1,1,1,0,1,1,499,48,250.137326,69,0,0,0,0
1,2,2,2,0.824363,52,37,233.5,71,6.905399,38,30.5,11.246556,11,1
0,1,2,2,0.396628,32,19,93.5,70,68.513524,32,5680.5,1.013956,3970,1
1,1,1,1,0,4,2,81,70,0.008183,9,5682,123.206506,3971,1
0,2,4,4,0.801111,44,175,1369.25,71,135.217393,202,5687.5,0.811114,1136,1
1,3,4,4,0.937785,93,58,2090.5,71,4.823275,386,5691.5,2.635438,1138,1
0,1,1,1,0,18,21,1480,71,11.629873,22,1951,1.085985,430,1
0,1,4,4,1.721013,31,16,261.75,71,16.652804,71,4787.5,1.070393,2657,1
1,1,1,4,1.677984,26,12,678.5,71,23.08577,415,4791.5,1.040928,2661,1
0,1,1,1,0,1,1,385,71,7.87478,143,4785,1.126988,1343,0
1,4,8,15,3.39427,229,30,1441.2,73,16.489514,2278,10,1.033522,5,1
1,1,1,1,0,1,1,478,71,7.723958,25,4794,1.129467,764,0
0,1,1,1,0,9,0,281,71,5.751863,19,4795,1.173857,765,0
1,1,1,1,0,2,1,119,70,3.434815,25,5683,1.291137,3972,0
0,1,1,1,0,0,1,1140,71,24.214595,91,1958,1.041297,930,0
1,1,1,1,0,2,1,555,71,24.235255,34,67,1.041262,22,0
0,2,2,2,0.650022,10,2,655.5,71,24.273067,182,68.5,1.030898,23,1
0,3,4,5,1.853512,23,43,1292,71,101.72841,369,5696,1.002829,1139,1
1,1,1,1,0,1,1,1036,71,24.315984,39,4796,1.041125,1344,0
1,1,1,1,0,18,18,541,61,60.123148,28,434,1.016633,79,0
1,1,2,5,0.972213,33,0,145,71,55.374285,43,6,1.005408,5,1
0,1,2,5,0.34601,426,117,955.4,71,24.48469,725,1954,1.03809,1040,0
0,1,2,2,0.985228,13,15,50,72,21.103067,17,5684.5,1.023747,3974,1
1,3,8,11,2.782188,142,34,1138.272727,72,52.06764,1360,441,1.021585,142,1
1,1,1,1,0,2,4,782,71,12.587975,48,1957,1.079441,1041,0
1,2,2,2,0.63213,27,17,263.5,71,58.278368,35,775.5,1.026043,325,1
1,1,1,1,0,1,1,223,71,7.990139,16,643,1.125154,234,0
0,1,1,2,0.918296,1,2,254.5,71,2.061933,107,1959.5,1.363736,932,0
1,2,2,2,0.950956,9,18,105.5,70,101.942471,17,231.5,1.007761,50,1
0,1,1,1,0,33,2,1209,71,2.882569,177,435,1.346913,80,0
0,1,1,1,0,9,12,328,71,1.06022,29,2829,1.943201,122,1
1,1,1,1,0,2,1,39,72,2.2039,2,230,1.453741,95,1
0,1,1,1,0,4,0,35,71,10.004028,5,233,1.09996,84,0
0,1,1,1,0,0,1,50,70,0.715475,5,1961,2.397674,901,0
0,1,1,1,0,8,0,39,71,0.155312,6,1958,7.438632,1042,0
0,1,1,1,0,23,18,47,71,0.878252,7,2803,2.138625,1002,0
0,1,1,1,0,1,1,21,71,14.754051,58,2804,1.067778,1200,0
1,3,5,6,1.838508,219,61,969,72,48.915806,704,58.5,1.094919,10,1
1,2,2,2,0.650022,10,2,1236.5,71,55.244253,93,5699.5,1.009647,1140,1
0,1,1,1,0,21,0,2026,71,7.854537,50,1959,1.127315,431,1
0,1,1,1,0,1,1,1407,72,4.784167,143,5701,1.209023,555,0
0,1,2,3,1.026104,32,14,59.666667,72,12.974383,36,1,0.692358,2,0
0,1,1,1,0,43,0,0,1,0,0,3,0,0,1
1,2,2,2,0.918296,4,2,1735.5,71,29.19831,206,4797.5,1.017185,1345,1
0,1,1,1,0,2,16,275,70,46.502303,105,1,1.021504,1,1
1,1,1,2,0.998364,17,4,238.5,57,235.776713,28,234.5,1.003121,86,0
1,2,2,2,0.845351,9,2,327,68,168.847378,33,8.5,1.003705,1,0
1,2,2,2,0.983708,12,28,359,71,26.784294,44,692.5,1.019977,202,1
1,1,1,1,0,0,5,161,71,15.458322,19,694,1.06469,428,0
1,2,2,2,0.286397,38,2,203,72,37.481308,36,139.5,1.01334,83,1
1,2,3,4,1.905639,4,4,256,72,18.968458,56,1961.5,19.825256,434,0
1,2,2,2,0.881291,9,1,224.5,71,14.319294,49,695.5,1.063721,203,1
1,1,12,20,3.913096,71,72,887.7,72,44.934991,1134,454.5,1.006279,31,0
0,1,1,1,0,4,0,286,72,19.642465,56,141,1.05091,27,1
1,1,2,2,0.231813,30,23,218,71,35.950486,47,697.5,1.01759,431,1
1,3,4,5,2.178912,48,2,805.4,72,156.729417,470,701,1.013298,204,1
1,1,1,1,0,3,3,1886,71,7.749016,239,444,1.129049,215,0
1,2,2,2,0.522559,16,1,366.5,71,77.887431,43,10.5,1.007845,2,0
1,1,2,3,1.140116,5,8,1081.333333,72,46.254336,463,705,1.009823,436,1
1,3,4,4,1.728992,56,24,649.5,72,28.80592,259,15422.5,1.019652,831,1
1,1,5,10,3.11162,55,51,495.3,72,92.490183,815,711.5,18.890538,446,1
1,1,1,1,0,3,0,400,71,13.039387,33,717,1.076691,447,1
1,2,2,2,0.927278,79,29,1259.5,71,63.110752,251,0.5,0.503961,0,1
1,1,1,1,0,6,1,127,71,20.867477,11,718,1.047921,448,1
1,2,2,2,0.684038,11,0,622.5,72,42.542812,57,15425.5,6.504158,832,1
1,1,1,1,0,1,2,243,71,14.129907,28,0,0,0,1
1,2,4,5,1.846689,34,6,646.8,72,141.492817,285,2,0.801575,1,1
0,1,1,1,0,2,2,290,72,0.255058,57,142,4.920679,28,0
0,1,1,1,0,1,1,364,72,6.04081,51,5702,1.165541,556,0
1,2,3,3,1.185472,25,28,918.333333,72,56.904375,251,1965,1.007819,435,1
0,1,1,1,0,0,1,242,71,0.204167,29,1967,5.897959,463,0
0,2,2,2,0.970951,11,4,1400,71,19.925399,180,0.5,0.512547,0,1
0,1,1,1,0,65,134,264,69,106.629618,3,2,1.009378,0,1
1,2,2,3,1.494919,8,3,84.666667,70,55.501867,22,5705,1.007344,558,0
0,1,1,1,0,10,0,0,1,0,0,5703,0,557,0
0,1,1,1,0,2,2,82,71,17.429063,14,2830,1.057375,123,1
1,2,2,2,0.890492,11,2,325,72,9.118154,66,0.5,0.527418,0,1
1,1,1,1,0,1,1,275,71,49.915405,45,5707,1.020034,3984,0
1,2,2,2,0.877962,35,2,628,72,2.892708,60,447.5,1.252353,143,1
0,1,1,1,0,26,1,181,71,3.232593,19,719,1.309349,449,1
0,1,1,1,0,2,16,153,72,3.255729,11,720,1.307151,450,1
1,2,2,2,0.890492,7,6,387,71,15.659115,50,721.5,1.172616,205,1
0,1,3,4,1.377128,514,2,176.75,71,9.717214,104,724.5,1.038114,66,0
0,1,2,3,1.026104,14,32,65.666667,72,4.212025,39,728,1.145087,454,1
1,1,1,1,0,5,1,161,72,0.009838,36,730,102.647059,455,1
0,1,1,1,0,0,43,43,72,3.887836,2,236,1.257213,51,0
1,2,2,2,0.558629,22,1,387.5,71,0.750255,52,237.5,1.999661,52,1
1,2,2,2,0.929364,26,3,398,71,0.111887,54,7.5,7.703217,3,1
1,1,1,1,0,2,2,1328,73,399.253819,192,1968,1.002505,1045,0
1,1,1,1,0,1,1,629,71,23.656597,119,2831,1.042272,124,0
1,1,1,2,0.918296,21,0,683,72,13.074323,85,449.5,1.135986,88,0
0,1,1,1,0,1,1,142,33,351.613009,7,3,1.002844,1,1
0,1,1,1,0,3,2,290,71,11.471447,20,74,1.087173,68,0
1,3,4,4,1.834921,24,2,587.25,73,39.876863,354,2.5,1.011371,2,0
0,1,1,1,0,4,1,617,71,26.757419,61,465,1.037373,32,0
1,3,7,9,2.552114,176,8,473.777778,74,120.08082,528,6,1.003335,4,1
0,1,1,2,0.721928,5,0,85,70,11.800365,56,1969.5,1.133182,1047,0
1,2,3,4,1.936419,75,18,554,73,20.517315,34,1.5,0.764448,1,1
1,1,1,1,0,1,1,259,71,52.819213,10,0,0,0,0
1,2,2,3,1.177023,20,2,811.333333,88,-11.15326,266,1,0.652593,1,1
1,1,1,1,0,1,1,1096,71,23.605417,11,0,0,0,0
0,1,1,1,0,1,1,429,70,68.764931,4,0,0,0,0
1,1,1,1,0,1,1,1427,72,5.985336,210,1,1.167075,0,0
1,1,1,1,0,1,1,245,70,104.651215,18,2,1.009556,1,0
1,2,2,3,1.488261,28,0,734,72,30.226647,92,1,0.674312,1,1
0,1,2,2,0.970951,6,4,376,73,44.467506,117,1971.5,1.368187,465,0
1,1,2,2,1,2,2,155.5,71,22.585637,12,4.5,1.037784,4,1
1,2,5,5,2.180974,25,12,706.8,74,22.49191,319,4,7.216285,3,1
1,1,1,1,0,1,1,393,70,104.707118,21,3,1.00955,2,0
1,2,2,2,0.345117,30,1,1627.5,73,82.6357,250,62.5,1.006628,11,1
1,2,2,2,0.845351,6,5,521,72,39.887228,110,4.5,1.025664,2,1
1,1,1,1,0,3,0,2684,72,6.158437,170,0,0,0,0
1,1,3,3,1.095795,6,5,899.666667,74,0.155918,268,1974,4.007078,468,1
1,2,3,3,1.105014,19,0,431,73,62.224745,707,16,1.006559,7,0
1,2,3,3,1.569974,15,15,814.333333,74,0.053769,289,8,33.045623,4,1
1,2,2,2,0.863121,6,1,308.5,73,221.946505,85,0.5,0.501126,0,0
1,1,1,1,0,8,1,2870,71,26.643345,225,14,1.037533,5,0
0,1,1,1,0,4,2,485,73,0.338565,17,0,0,0,0
0,1,2,2,0.918296,1,2,882,74,0.081204,267,1962.5,10.236032,934,0
1,3,4,4,1.889394,34,3,2329,74,44.209769,725,1.5,0.755011,1,1
1,2,2,2,0.918296,28,2,128.5,72,0.383461,46,239.5,2.955872,53,0
1,1,1,1,0,9,0,171,63,163.51956,16,0,0,0,0
1,1,1,1,0,10,1,165,42,109.698067,9,2,1.009116,0,0
1,1,1,1,0,2,2,1754,70,50.853472,54,0,0,0,0
0,1,1,1,0,4,2,1754,70,0.021458,55,1,47.601942,1,0
1,2,4,4,1.846349,31,5,138.75,72,85.018452,54,4.5,1.013083,2,1
0,3,4,4,1.74749,66,7,642,74,16.010434,310,4.5,1.389789,2,0
0,2,2,2,0.989588,1,24,1744,74,4.021626,211,1983.5,1.123243,437,0
0,2,2,2,0.222285,28,0,302.5,71,197.329624,77,241.5,1.020995,54,1
0,1,1,1,0,1,1,1975,74,0.646759,50,243,2.54617,55,0
1,1,2,2,0.994539,41,5,248.5,71,197.298715,47,244.5,1.002631,101,1
0,1,1,2,0.991992,108,158,318.5,71,25.458918,32,246.5,1.019794,103,1
1,2,2,2,0.503258,45,0,685,73,8.454253,96,0.5,0.529571,0,1
0,2,4,4,1.460605,34,28,315.75,71,0.609387,129,249.5,1.88209,56,1
1,1,1,1,0,13,2,501,71,0.004259,26,252,235.782609,107,0
1,2,3,3,1.353028,35,8,904,74,20.095644,78,5709,1.022067,1142,1
0,1,1,1,0,2,2,131,70,90.391076,26,0,0,0,0
0,1,1,1,0,2,2,699,74,0.125671,26,5711,8.957267,1143,0
0,1,4,5,1.425613,37,0,57.6,71,39.924863,26,257,0.406729,62,1
1,1,1,1,0,6,3,229,63,170.433912,13,1976,1.005867,1048,0
1,1,1,1,0,8,6,159,72,28.837049,50,1980,1.034678,471,0
1,2,2,3,1.5,0,4,231.666667,71,0.732018,40,1978,1.830609,436,0
0,1,2,2,0.996792,25,5,1340,75,4.263559,290,451.5,0.332793,90,0
1,1,1,1,0,5,0,162,73,2.966366,11,260,1.337113,63,0
1,3,3,3,1.465731,45,6,1076.666667,72,43.466173,79,1,0.674146,0,1
1,2,2,4,1.922146,50,4,1715.5,79,-17.076091,185,3.5,0.977684,3,1
0,1,1,1,0,0,3,1383,71,30.350752,69,0,0,0,0
1,2,2,3,0.228538,54,0,454,75,1.161327,199,7,0.429009,5,1
1,1,1,1,0,1,1,1099,72,10.244144,36,1981,1.097617,1049,0
1,3,7,8,2.648202,297,34,1019.875,79,12.212438,716,3.5,0.840712,2,1
1,2,2,2,0.663197,24,5,363.5,73,4.651672,50,12.5,1.122555,2,0
1,2,2,2,0.918296,3,0,1249.5,73,29.351534,150,5716.5,1.035226,1147,1
1,2,2,2,0.721928,9,1,179.5,70,78.951968,39,253.5,1.007754,57,1
0,1,1,1,0,4,4,326,67,48.961192,35,0,0,0,0
0,1,1,1,0,2,2,326,67,0.00353,36,1,284.278689,1,0
1,3,4,4,1.878778,27,4,559.75,85,107.622769,246,1.5,0.74834,1,0
0,3,5,5,2.010535,44,13,557.6,75,3.923664,463,263,1.089464,65,1
1,1,1,1,0,2,2,580,57,241.095266,7,466,1.004148,33,0
0,2,3,5,1.445637,72,2,187,71,121.591792,41,6,1.024774,3,1
1,1,1,1,0,3,0,488,71,30.618264,34,0,0,0,0
1,1,2,2,0.985228,11,3,253,70,135.698466,21,2.5,1.008439,1,0
1,3,9,10,2.566735,63,22,806.6,75,32.33483,661,64.5,1.033093,18,1
1,3,3,3,1.038961,293,24,980.666667,85,-83.008032,297,10,0.992638,5,1
1,1,1,1,0,11,0,2603,74,30.50338,196,0,0,0,0
1,2,2,2,0.985228,11,3,642.5,74,5.462292,148,266.5,1.118979,66,1
1,3,3,3,1.063393,31,7,650,75,144.087708,330,58,1.003856,16,1
1,1,1,1,0,5,0,193,57,170.112951,5,0,0,0,0
1,2,3,4,1.950212,7,7,304.5,70,160.342396,55,2.5,1.005498,3,0
1,1,1,1,0,4,0,1610,75,-0.016539,7,0,0,0,0
1,1,15,32,4.785814,48,47,771.6875,75,40.812432,1697,15.5,0.971451,31,0
1,1,2,2,0.684038,22,0,1669,71,8.465538,241,0.5,0.529531,1,0
1,1,2,4,0.39025,770,0,208.75,72,106.435009,74,33.5,1.003072,35,0
0,1,1,1,0,1,0,251,75,0.182199,41,1964,6.488502,935,0
1,1,2,2,0.954434,20,4,809,79,-6.740718,156,0.5,0.462912,1,0
1,1,1,1,0,3,1,30,71,33.748947,19,268,1.029631,89,0
1,2,4,4,1.669246,21,1,196.75,72,40.77454,54,270.5,1.018385,69,0
1,1,1,1,0,8,1,2558,73,409.06463,166,273,1.002445,90,0
1,1,1,1,0,3,0,198,57,0.871759,6,0,0,0,0
1,1,1,1,0,11,3,357,64,153.947488,25,2,1.006496,2,0
1,1,1,1,0,6,1,2614,75,-5.106655,199,1,0.804177,1,0
1,3,6,7,1.695977,150,76,467.714286,124,-328.198163,240,8,0.998959,6,1
0,1,1,2,0.56651,15,0,1305,75,9.57441,171,0.5,0.526111,1,0
0,1,1,1,0,1,1,604,73,3.724248,39,1965,1.268511,902,0
0,1,1,2,0.907594,150,11,95.5,71,45.863235,12,2.5,1.012761,1,1
0,1,1,1,0,2,0,797,75,1.234039,28,5718,1.810347,3988,0
1,3,5,5,1.28206,101,8,1587,79,59.269387,608,2,0.802621,2,1
1,1,1,1,0,4,1,232,63,6.122998,14,5719,1.163319,559,0
1,1,1,1,0,10,12,1431,73,23.84809,145,0,0,0,0
0,1,1,1,0,7,7,1300,75,2.957037,82,1982,1.338176,1050,0
1,1,1,1,0,1,1,2092,71,48.078796,235,4,1.020799,2,1
1,1,1,1,0,34,5,811,72,16.381782,81,4,1.061043,2,0
1,2,3,3,1.113043,23,6,880.333333,75,7.071188,385,5725,1.043225,560,1
1,1,1,1,0,2,6,385,71,24.917049,144,5720,1.040133,1148,1
1,3,4,5,1.991708,53,10,2316.4,76,9.660352,751,7,1.040524,3,1
1,1,1,1,0,1,1,72,70,80.575162,6,0,0,0,0
1,2,2,4,1.530639,12,4,339,75,21.718744,155,1.5,0.827304,2,1
1,1,1,1,0,1,1,885,70,81.053218,106,5721,1.012338,3989,0
0,1,1,1,0,1,1,134,72,11.796551,6,5722,1.084771,1149,0
1,2,2,2,0.702467,19,2,390,73,11.888374,61,274.5,1.047371,70,1
1,1,1,2,0.991076,7,2,519,75,9.39147,88,1985.5,1.065339,1052,0
1,1,17,27,4.596483,38,38,958.666667,75,32.233231,1685,2000,1.002981,1079,0
1,1,1,1,0,2,2,142,73,8.734236,13,731,1.114492,456,0
0,1,1,1,0,13,11,166,72,9.995405,7,461,1.100046,217,1
0,1,1,1,0,24,25,1342,75,108.531968,52,5723,1.009214,1150,0
0,1,1,1,0,3,3,1401,75,0.26169,207,2014,4.821318,1080,0
1,2,2,2,0.94566,11,0,213,70,41.568698,12,2015.5,1.041767,438,0
1,1,12,20,4.19737,27,28,858.35,75,76.209165,1406,2026.5,1.01071,1101,0
1,4,9,10,2.883207,67,19,436,76,94.586812,1088,5.5,1.009769,3,1
0,1,1,1,0,1,0,1341,75,1.046065,53,2037,1.955964,439,0
0,1,1,1,0,4,0,34,71,60.995972,70,4799,1.016395,2663,0
0,1,1,1,0,2,4,224,79,3.659144,11,4800,1.273288,1346,0
0,1,1,1,0,1,7,1965,79,3.671725,55,4801,1.272352,1347,1
1,1,9,13,1.475346,70,64,629.923077,76,55.132739,585,133,1.004721,13,0
1,1,6,10,3.321928,10,10,484.4,75,85.504017,171,280.5,1.001319,100,0
1,3,4,5,1.937927,50,2,383,76,86.560042,245,11,1.01434,3,1
0,1,1,1,0,0,25,116,51,272.31,8,2038,1.003672,1102,0
0,2,4,4,1.400377,203,182,1923,74,25.238435,105,5220.5,1.030083,1772,1
0,1,2,2,0.999249,14,17,288.5,71,24.142118,30,5223.5,1.024346,2423,1
0,2,2,2,0.913787,68,157,473,71,39.983021,12,5225.5,1.018758,1773,1
0,2,2,2,0.99403,4,7,71,71,42.154178,17,5227.5,1.017792,1774,0
0,2,2,2,1,4,6,218.5,71,41.218206,14,5229.5,1.018311,1775,0
0,2,4,4,1.459741,117,125,696.5,76,6.26101,259,5232.5,5.731001,1777,1
0,1,3,4,0.965026,435,195,141.5,75,45.744306,115,5245.5,1.04046,939,0
1,2,2,2,0.721928,3,7,147.5,75,21.18441,2,5248.5,1.023606,940,0
0,2,2,2,0.650022,11,1,176,75,7.960064,14,5250.5,1.062847,941,1
0,2,3,3,1.459148,6,6,119.666667,76,13.259992,12,5253,7.759921,1784,1
0,1,1,1,0,3,6,1085,76,0.950556,67,2039,2.052016,1103,0
1,1,1,1,0,20,6,1477,79,1.008495,25,286,1.991576,71,1
1,1,1,1,0,6,1,2634,76,4.71235,201,2040,1.212208,1104,0
1,3,4,4,1.588303,50,12,999,79,-19.006262,167,17.5,0.972597,5,1
1,3,6,6,1.565924,75,1,1024.333333,79,86.454282,815,4.5,1.002424,1,0
1,3,7,8,1.982601,153,26,1018.75,79,-4.675896,1248,275.5,0.994092,81,1
1,1,1,1,0,1,4,957,74,0.849213,7,5255,2.177561,2436,1
1,3,8,9,2.606346,71,27,530.111111,79,29.933593,434,13,1.125128,6,1
1,4,8,8,2.594213,37,8,1365.875,79,5.121777,1484,16.5,1.122438,6,1
1,1,1,1,0,2,2,2188,79,2.212824,262,11,1.451911,7,1
1,1,1,1,0,1,1,2125,79,8.857662,53,0,0,0,1
1,1,1,1,0,6,6,1961,73,31.02985,38,12,1.032227,3,0
1,2,2,2,0.974025,34,3,257,76,3.049213,59,459.5,1.245965,147,1
1,1,2,2,0.276195,41,1,548,74,193.279132,100,5.5,1.002552,4,0
1,2,3,3,1.378783,4,3,803.666667,79,12.056354,105,1967,3.744,904,0
1,1,1,1,0,1,1,2125,79,0.459479,54,287,3.176377,72,0
1,1,1,1,0,35,1,1101,75,5.069005,84,13,1.197277,4,0
1,3,11,15,3.331662,229,61,797.6,84,-16.64898,825,7,0.92039,5,1
0,2,3,3,0.709782,32,34,1218.333333,79,17.492465,454,5729,1.020307,562,1
1,1,16,16,4,16,16,9.4375,71,56.968797,20,7.5,0.94039,15,1
1,1,2,2,0.970951,4,1,1549,79,9.640324,314,732.5,1.144547,458,1
1,1,2,2,0.970951,1,4,1550.5,79,0.009792,316,734.5,77.595745,460,1
1,2,2,2,0.831474,15,4,409.5,71,21.304433,56,736.5,1.035204,206,1
0,1,1,1,0,4,1,419,71,0.008206,38,738,122.861777,462,1
1,3,5,5,1.483296,154,49,1293.2,79,8.996775,503,10,0.813225,3,1
1,1,1,1,0,1,2,247,79,15.844572,6,2041,1.063113,1105,0
1,3,4,5,1.597498,228,6,363.2,79,20.282868,23,5258,1.061372,1786,1
