@relation nova
@attribute fix numeric
@attribute ns numeric
@attribute nd numeric
@attribute nf numeric
@attribute entrophy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute ndev numeric
@attribute age numeric
@attribute nuc numeric
@attribute exp numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute contains_bug numeric
@data
1,1,2,2,0.935711,34,20,6613.5,235,0.912992,1455,49.5,12.373517,48,1
0,2,2,2,0.716258,42,29,1985.5,230,63.924074,153,50.5,1.039597,48,1
0,1,2,3,1.519891,96,3,1505.333333,234,24.516871,1025,91,1.056274,91,1
1,1,1,1,0,1,1,562,225,96.825706,20,0,0,0,0
0,1,2,2,0.877962,35,2,1199.5,254,-88.96059,104,329.5,0.991463,319,0
0,1,1,1,0,3,0,344,226,83.244005,5,137,1.012013,128,0
1,1,3,3,1.393364,43,1,3067,234,38.611979,288,1,0.673118,2,1
0,1,1,1,0,3,3,267,234,0.005266,30,3,190.89011,3,0
0,1,1,1,0,45,0,621,233,68.599606,6,52,1.014577,49,0
1,1,2,2,0.997503,29,5,8122.5,256,-22.426377,1957,418.5,0.966557,382,1
0,1,1,1,0,17,0,896,230,64.260451,9,0,0,0,1
0,1,1,1,0,40,31,275,229,3.235359,7,1076,1.309085,12,0
0,1,2,2,0.954434,0,16,120.5,230,87.237714,80,1439.5,1.03051,1315,0
0,1,2,2,0.578795,3,26,2586,236,-10.801291,1274,1437.5,0.95683,1313,0
1,1,2,2,0.918296,3,3,2218,234,15.108102,516,480.5,1.073548,422,0
0,1,2,4,1.782899,95,20,1109.5,239,-17.023058,168,293.5,0.97513,286,1
1,1,2,2,1,28,0,6316.5,235,-16.25647,443,177.5,0.953865,168,1
0,1,53,53,5.727888,55781,53661,13853.49057,174,4.999896,2347,2362,1.017196,2356,0
0,1,2,2,0.954434,17,7,1472.5,239,0.708854,120,296.5,2.058046,288,0
0,1,1,2,1,2,2,54,227,83.64831,10,1405.5,1.019299,1281,0
1,1,2,2,0.749595,10,4,853,235,62.356447,103,53.5,1.011692,51,0
0,1,53,53,5.722994,425,1562,13893.49057,174,0.999965,2400,2415,1.085982,2409,0
1,1,6,6,2.177392,90,16,2141.5,236,20.94396,696,6.5,1.010261,8,1
0,1,4,6,2.220757,173,8,1567,235,14.390606,1742,15.5,1.013782,17,1
0,1,1,1,0,38,19,454,233,10.258229,6,64,1.097483,48,0
1,1,2,2,0.629249,13,6,1903,235,39.743617,80,1499.5,1.032819,1432,1
0,1,1,1,0,2,8,4348,234,4.120775,67,4,1.242673,4,1
1,1,1,1,0,2,2,662,230,4.997303,13,16,1.200108,15,0
0,1,1,1,0,0,4,9543,235,2.038414,530,13,1.490577,13,0
0,1,5,11,2.786231,3,165,2074.363636,235,12.901168,3419,1412,1.038215,1292,1
0,1,2,2,0.749595,19,9,6307,235,5.911661,439,2.5,0.269273,2,1
0,2,5,7,2.638232,42,30,2830,235,6.379706,1643,834,1.093531,794,0
0,2,3,3,1.559303,85,66,1647.333333,235,0.004815,201,839,127.923077,796,1
0,2,4,7,1.943174,99,85,2598.428571,236,-8.450557,834,845,0.961153,803,1
0,2,2,2,0.940286,15,13,2020,236,0.001759,228,849.5,427.315789,804,0
1,1,2,2,0.918296,4,2,178.5,235,37.074855,63,9.5,1.0485,10,1
1,1,3,3,1.5,4,4,1919.333333,236,-9.784267,483,34,0.926426,32,0
0,1,1,1,0,12,8,2825,237,-10.295278,69,60,0.902868,57,0
0,1,1,1,0,1,1,5138,240,-42.869595,1243,224,0.976673,211,1
0,1,2,2,0.591673,6,8,3571,248,-51.680666,1792,230.5,0.979992,218,0
0,2,3,4,1.48909,86,2,1410,246,33.181209,240,3.5,1.032819,4,1
0,1,3,3,1.118126,59,0,2983,240,-16.375714,1226,226,0.980684,214,1
0,1,1,1,0,5,3,1828,233,12.524664,320,0,0,0,1
0,1,4,7,2.255548,75,1,919.571429,235,8.948813,1086,289,1.122648,280,0
1,1,2,4,1.753877,117,33,279.75,235,32.248027,31,1.5,0.762378,3,1
0,2,3,3,1.453073,33,25,1611.666667,236,2.101721,272,852,1.375146,806,0
0,2,3,5,1.80969,137,118,1306.2,236,-9.535634,308,856,0.952947,810,0
0,1,2,2,0.736323,68,14,1907,236,-4.790938,86,1501.5,0.843454,1434,1
0,2,2,2,0.918296,17,13,1892.5,235,6.414948,138,813.5,1.101589,774,0
0,1,2,2,0.988111,39,0,3314.5,240,-19.601927,1284,228.5,0.967333,216,1
0,1,6,7,2.182993,48,30,4264.142857,236,-6.500175,2633,1444,1.051749,1322,1
0,1,6,8,2.708695,24,16,2140.75,236,33.861513,2066,1451.5,1.010437,1330,1
0,1,11,13,3.089161,79,70,3046.461538,238,-7.996798,3676,1465,0.97515,1346,1
0,1,4,6,2.224222,20,11,2800.333333,238,0.062944,2075,1474.5,7.250316,1352,1
0,1,13,15,3.419392,36,29,2563.666667,238,1.909238,3151,1489,11.179069,1371,1
0,1,3,3,1.572704,20,9,255.666667,235,-11.631597,49,1457,0.918849,1333,1
0,1,1,1,0,0,4,203,239,129.88625,42,1504,1.007699,1379,0
0,1,2,2,0.961237,2,11,1144.5,239,65.075388,148,1505.5,2.91467,1381,0
1,1,2,4,1.599438,94,70,4447.25,254,-99.642147,2034,313.5,0.994432,300,1
0,1,1,1,0,14,14,4908,235,-1.649387,346,815,0.393714,775,1
0,1,54,54,5.050446,32495,18523,13615.14815,174,5.888991,2453,2468.5,1.014302,2463,0
0,1,1,14,2.946059,2384,2384,170.285714,239,15.83846,109,282.5,0.643948,280,0
0,3,5,5,1.024774,0,526,276.2,234,65.841343,342,8,1.006781,8,0
0,1,5,5,2.146598,30,1,241.8,236,74.813597,241,1499,1.004034,1376,1
0,1,2,2,0.242292,25,0,7470,239,62.183756,1786,1502.5,1.007815,1378,0
0,1,1,1,0,0,23,1572,239,-23.163542,114,1534,0.956829,1408,0
0,1,2,2,0.491237,27,1,7469,240,-26.455255,1796,1535.5,0.968235,1410,0
0,1,4,4,1.801395,34,1,160.25,238,2.264873,42,1538.5,1.232624,1414,1
0,1,2,8,2.23778,132,132,316.125,235,23.310742,66,221.5,1.016852,219,1
0,1,1,2,0.863121,28,28,574.5,235,67.469242,85,226.5,1.011118,221,1
0,1,2,2,0.353359,15,15,212,234,25.644167,7,228.5,1.037076,223,0
0,1,2,4,1.685816,11,11,423.25,235,41.989352,66,231.5,1.010101,227,0
1,1,2,2,0.807623,64,45,6229,235,25.112546,424,2.5,1.029866,3,1
0,1,2,9,2.621274,744,28,826.555556,255,-26.19615,419,431,0.963318,416,1
0,1,3,3,1.434884,17,59,4950,235,65.017025,1575,66,1.009291,56,1
0,3,8,11,2.493319,240,53,410.818182,237,146.300942,206,41,1.002388,41,1
0,1,2,2,0.391244,20,6,145,304,-440.358629,15,66.5,0.998334,62,0
0,1,2,2,0.491237,26,2,1429.5,235,43.368553,681,283.5,1.012489,273,0
0,1,1,1,0,1,1,239,208,103.095023,34,285,1.0097,2,0
0,1,2,3,0.905587,13,2,973.666667,236,61.054387,199,1,0.672432,2,1
0,1,3,10,3.321928,10,0,785.7,236,13.019262,1477,1481.5,0.999829,1216,0
0,1,2,2,0.873981,12,5,344,235,5.016748,26,1.5,1.149499,2,1
1,1,4,8,1.974799,69,6,3189,236,3.382481,2894,32.5,1.028212,35,1
0,1,2,2,0.845351,21,1,439,227,31.536285,89,2.5,1.023782,3,1
0,1,2,2,0.91346,65,5,936,235,19.988513,25,138.5,1.035083,130,1
0,1,7,8,2.761265,32,32,2420,235,16.1298,1906,107.5,1.029087,104,0
0,1,2,3,0.488659,55,6,1018.666667,235,-0.150783,53,98,0.481605,86,1
1,1,3,3,1.078704,86,10,4411.666667,235,43.114931,453,3,1.012888,4,1
0,1,2,2,0.896038,47,33,1589,239,-47.449583,68,151.5,0.986889,138,0
0,1,2,2,0.995253,29,8,6450,235,-4.029109,1130,149.5,0.859226,147,1
0,1,2,3,1.572757,57,66,5314.333333,235,-0.695934,1766,1268,0.761373,1193,1
1,3,4,4,1.783556,73,1,979.75,239,55.828163,375,5.5,1.007296,5,1
0,1,2,2,0.590732,190,203,6456,235,2.281759,1125,112.5,1.328694,106,1
0,2,4,6,2.07782,16,16,550.5,236,43.929992,150,236.5,1.010421,232,0
0,1,2,2,0.742488,113,1,257,230,34.613981,16,187.5,1.021668,150,1
0,1,2,2,0.353359,9,6,6667,254,-75.000613,567,7.5,0.99,7,0
1,1,12,13,2.891411,66,20,2032.769231,236,18.85618,2449,105,1.035011,110,1
1,1,1,3,1.066486,136,32,371,235,47.833345,45,27,1.009175,28,1
0,1,2,2,0.721928,1,119,1269.5,234,20.553495,189,29.5,1.03649,30,0
0,3,4,4,1.393736,186,1,1354,240,-1.677957,278,6.5,1.237591,6,1
1,1,1,1,0,3,3,986,234,64.078264,20,73,1.015606,64,0
0,2,2,2,0.918296,2,1,1995.5,235,3.21309,164,142.5,1.018096,133,0
0,2,2,2,0.991076,0,9,2089.5,235,15.288866,246,816.5,1.048258,776,0
0,1,1,1,0,0,2,1126,235,20.185637,25,9,1.04954,9,0
0,2,2,3,1.208216,15,33,1454.666667,239,111.689244,256,62,1.008351,59,1
1,1,2,2,0.543564,16,16,2864.5,234,25.060579,126,870.5,1.029927,532,1
0,1,18,31,4.207126,107,121,1930.580645,235,34.480932,4574,129,1.002218,137,1
0,1,1,1,0,8,0,136,222,163.090289,88,265,1.006132,6,0
0,2,7,7,2.484698,280,193,3010.571429,240,-9.850818,1205,270,1.134669,260,1
0,1,2,2,0.998001,19,0,351,233,21.385677,10,1270.5,1.056885,1195,0
0,2,3,3,1.143947,10,69,89,232,23.646049,60,992,1.027313,13,0
0,1,2,4,1.230377,49,2,752,235,75.979589,580,252.5,0.708283,244,1
0,1,2,2,0.987293,415,0,0,1,0,0,1275.5,0,1200,1
0,1,4,4,1.952354,84,87,310.25,234,52.191082,40,1278.5,1.008078,1204,1
0,1,1,1,0,36,9,278,218,30.419282,12,818,1.032874,777,0
0,2,2,2,1,2,2,1841.5,236,6.779253,331,141.5,0.991283,140,0
0,1,1,1,0,0,9,1687,230,38.544861,498,240,1.025944,233,0
0,1,3,14,1.568197,1415,1646,325.357143,237,173.094115,120,1045.5,1.005115,964,0
1,1,3,3,1.478153,43,0,4217.333333,235,1.409572,1202,146,1.433544,140,1
0,3,9,43,2.834076,2,749,165.767442,234,267.773781,670,1128,1.001218,730,0
1,1,3,5,2.281036,5,4,130.2,235,26.636639,20,874,1.117073,537,0
1,1,2,2,0.863121,3,4,370,234,63.981846,21,894.5,1.009593,550,0
0,1,1,1,0,6,4,188,201,132.131713,2,841,1.007568,797,1
0,1,1,1,0,3,4,319,232,20.550937,160,55,1.04866,52,1
0,2,3,10,1.212146,0,719,835,235,39.645083,209,1154.5,1.004002,29,0
0,1,2,2,0.879698,77,0,799,237,12.260747,111,1302.5,0.951243,1227,1
1,1,2,2,0.981152,24,7,6330.5,235,6.047286,446,35.5,1.073505,35,1
0,1,2,2,0.938517,66,72,6767.5,239,139.159178,1497,1304.5,1.00539,1229,1
0,1,2,2,0.811278,0,4,2683,235,3.452321,986,254.5,1.335187,224,0
0,1,1,1,0,2,2,5105,236,6.268461,1224,1487,1.159529,1217,0
1,1,2,2,0.216397,57,1,421.5,231,32.163044,159,7.5,1.023319,7,1
1,1,4,4,1.722653,15,14,2186.75,235,4.13197,1391,11.5,1.133242,13,1
0,1,3,14,2.11408,1441,2092,341.142857,240,134.424356,120,1059.5,1.120953,978,1
0,2,52,104,6.672593,213,1201,17.711538,222,82.262548,107,1211.5,1.000561,791,0
1,1,1,2,1,4,4,6.5,1,98.955938,2,168.5,1.007579,59,0
1,1,1,1,0,14,2,101,229,46.120347,4,52,1.021682,47,0
0,1,2,2,0.918296,12,3,6312,235,14.017662,441,0.5,0.517835,1,0
1,1,4,4,1.836155,45,0,227,254,-35.978764,25,361.5,0.986193,352,1
0,1,1,1,0,1,1,5957,236,-7.307604,1009,245,0.863156,238,0
0,1,2,4,1.693816,120,20,1239.75,255,-50.793791,247,11.5,0.991335,13,1
0,1,9,10,3.170819,54,36,3575.4,240,-4.295147,3895,45.5,1.000936,49,1
0,1,6,6,2.373582,23,15,3799.833333,235,25.860677,3207,29.5,0.335533,31,0
0,1,7,7,2.60417,29,15,4059.714286,236,39.818057,3883,36,1.008939,38,1
1,2,4,20,3.889715,61,55,54.5,235,43.957483,62,978.5,1.005419,603,0
0,1,1,4,1.338018,0,160,40,227,85.140231,8,878.5,1.006117,541,0
1,2,5,16,3.963524,181,2,93.5625,239,97.407779,148,9.5,1.001042,16,1
1,1,2,2,0.413817,35,1,7321.5,235,27.440926,1736,5.5,1.027331,6,1
0,2,6,40,4.77909,61,191,40.1,230,72.247895,70,1289.5,1.001397,818,1
0,1,1,1,0,2,1,56,229,27.299201,74,1266,1.036631,30,0
0,1,2,2,0.918296,5,1,1038.5,235,16.148356,541,1264.5,1.046444,793,1
0,1,6,8,1.38002,125,29,560.5,235,74.436552,392,205.5,1.002783,146,1
0,1,5,5,1.376896,222,33,1079.4,263,-128.066197,725,306,0.99683,277,1
0,1,4,4,1.94566,22,0,1316,235,13.726707,313,7.5,1.096886,8,1
1,1,1,1,0,11,2,604,254,-67.40728,24,0,0,0,0
1,1,1,1,0,6,7,48,186,243.0286,4,57,1.004115,48,0
1,1,2,4,1.868893,72,50,297.5,254,-71.228145,43,1.5,0.746114,3,1
1,1,1,1,0,1,1,640,230,55.326551,80,11,1.018075,11,1
1,1,2,3,1.477217,9,7,1884.333333,235,11.626265,1155,20,1.048909,20,0
0,1,2,3,1.399356,18,8,395,237,28.124645,134,8,0.996224,9,1
1,1,3,3,1.494919,21,1,1243.333333,235,16.277338,342,111,1.139493,109,0
0,1,3,3,1.224877,30,13,4953.666667,237,-3.541586,1597,1273,1.282523,1198,0
0,1,2,3,0.365099,70,2,209.666667,234,30.264915,18,39,1.026983,40,0
0,2,3,12,2.692962,0,3771,595.166667,236,108.160388,363,46.5,1.007666,51,0
0,1,11,15,2.786221,335,206,2775.666667,268,-150.413697,4438,9,0.998593,16,1
0,1,1,1,0,3,3,5019,235,18.995729,356,98,1.052643,97,1
1,1,1,1,0,1,1,112,230,45.791111,10,148,1.021838,141,1
0,1,59,59,5.485441,131483,60136,12698.13559,174,10.985011,2507,2525,1.006799,2522,0
0,1,2,2,0.979869,24,0,1406,234,29.711429,48,179.5,1.025573,170,0
0,1,4,5,1.370027,515,0,294.8,247,-21.870326,401,293,0.98917,260,1
0,1,7,9,2.648604,174,160,3182.111111,247,-46.449805,3370,300,0.993374,269,1
0,1,13,19,3.623558,60,51,2382.263158,236,13.204556,3882,121,1.020402,129,1
0,1,2,2,0.918296,47,13,3287.5,240,-4.19184,1281,269.5,0.821081,239,1
1,1,2,2,0.935269,74,0,3731,258,-118.278212,1406,51.5,0.993233,51,1
1,1,6,12,2.409622,327,19,2646.333333,256,-89.330279,3666,44.5,0.99718,49,1
0,1,4,4,1.773722,46,12,117,235,39.364734,72,46.5,1.022205,40,1
1,1,2,2,0.510788,75,13,723,236,15.100509,130,0.5,0.516556,1,1
0,1,2,3,1.176878,53,32,1656,239,66.648353,738,1307,0.991612,1232,1
1,2,3,3,1.34163,5,24,2145.666667,235,13.708981,192,4,1.027381,4,0
1,1,1,1,0,2,1,836,235,24.703056,126,133,1.040481,132,0
1,1,3,4,1.677984,34,4,189,236,64.113113,73,63.5,1.004744,57,0
0,1,2,2,0.242292,49,1,258,235,18.247332,12,149.5,1.037891,143,1
0,1,2,2,0.932112,93,45,8098.5,256,-91.617691,1955,169.5,0.992756,152,1
1,1,2,2,0.989588,19,6,841,230,78.281811,111,108.5,1.007783,96,1
0,1,1,1,0,1,1,398,234,33.170139,163,170,1.030148,110,0
0,1,1,1,0,12,5,398,238,-38.795127,166,1313,0.974224,820,1
0,1,1,1,0,1,1,1449,233,94.786053,402,27,1.01055,27,0
0,1,2,2,0.811278,4,0,6544.5,240,-0.182049,1153,290.5,-3.119779,282,0
0,1,2,2,0.79504,23,2,297,235,83.011273,9,200.5,1.006152,138,0
0,1,10,15,3.350286,54,54,1443,236,3.815731,2036,158,1.077383,158,1
0,2,3,4,1.658275,9,30,4104,237,19.761866,685,38.5,1.014066,38,0
0,4,10,26,3.59061,364,81,75.307692,244,-6.963671,401,1330.5,0.990689,33,1
1,1,2,2,0.329846,62,4,6515.5,240,-7.712263,1151,13.5,1.059836,10,1
0,1,1,1,0,2,2,2678,235,9.793194,469,49,1.102112,41,0
1,1,2,5,1.719792,16,199,3899.8,272,-221.203701,759,433,0.997949,410,0
0,1,2,4,1.566388,80,16,1947.5,247,-20.294413,1255,68.5,1.014625,61,0
1,1,5,5,1.564435,41,7,1421.2,240,-17.763954,951,49,0.987043,46,1
0,1,2,2,0.94566,24,9,7397.5,236,-1.988611,1761,283.5,0.622852,249,1
0,1,3,7,2.190562,77,53,3962.857143,247,-19.221101,3544,308,1.053468,276,1
0,1,2,2,0.918296,2,1,910.5,234,53.881777,88,21.5,1.020022,20,0
0,1,3,6,2.446706,78,20,1002.833333,247,-14.481157,721,73.5,3.207249,67,1
0,1,2,2,0.943794,142,96,1789,235,34.373773,64,925.5,1.019587,876,0
1,1,2,2,0.990375,46,6,1304.5,235,14.93088,248,135.5,1.210591,135,1
0,1,2,15,3.748755,126,1,237.866667,237,25.946753,227,1294,1.012439,1225,1
0,1,2,2,0.811278,3,1,609.5,236,6.047708,245,1475.5,1.085065,1206,0
0,1,2,2,0.998933,52,0,1418,234,3.747141,50,14.5,1.200153,14,0
0,4,10,22,3.532783,333,71,91.363636,244,15.672198,400,1413.5,1.004953,34,1
0,1,1,1,0,1,1,493,235,152.749676,65,4,1.006547,4,1
0,1,1,1,0,2,7,5046,237,-1.116921,374,859,0.104682,811,0
0,1,4,4,1.936667,24,10,467,228,15.834277,125,1.5,0.769954,3,1
1,2,9,11,3.228866,39,39,939.363636,236,20.791321,352,876,0.983067,1,0
1,1,2,2,0.672295,14,3,493.5,236,-7.826181,99,22.5,0.904168,23,1
0,1,1,1,0,1,1,530,227,13.74235,47,16,1.072768,16,0
1,1,2,2,0.413817,23,1,1945,235,42.790521,164,0.5,0.505842,1,0
1,1,1,1,0,3,2,5146,236,28.740231,1210,134,1.034794,133,0
0,1,2,2,0.965636,17,6,2448,247,0.862222,553,82.5,1.869845,74,1
0,1,1,1,0,1,1,848,235,0.734132,128,137,2.362153,136,0
0,1,2,5,2.274037,29,37,438,237,30.721097,137,18,0.957462,18,0
0,1,3,7,2.422766,20,30,1103.714286,236,20.544101,1326,53,1.0217,48,1
0,1,2,2,0.600609,70,12,6370,236,-1.845556,462,16.5,0.593618,16,1
0,1,1,1,0,2,6,5048,236,28.335914,1213,256,1.035291,225,0
0,1,2,2,1,2,0,2682,236,31.429172,991,0.5,0.507954,1,1
1,1,2,2,0.684038,44,11,360.5,259,-69.986343,52,17.5,0.989284,18,1
0,1,2,2,0.503258,27,0,6464,236,33.97228,1134,60.5,1.022077,53,0
0,2,2,2,0.985228,0,7,4213,236,10.443981,1366,50.5,1.049567,33,0
0,1,2,2,0.886541,46,0,449,227,7.638061,92,17.5,1.067192,18,1
0,1,3,3,1.374425,76,21,246.333333,234,6.02939,23,200,1.092141,141,1
0,1,2,2,0.740147,85,1,6458,237,-1.448877,476,21.5,0.482358,21,1
0,1,3,3,1.51199,74,10,97.333333,234,10.400042,19,209,1.029276,150,1
0,4,11,15,2.012938,114,1537,416.733333,238,84.304361,681,905,1.002402,9,1
0,1,2,2,1,2,10,1277.5,254,-53.602193,270,2.5,0.971466,3,1
1,1,2,2,1,0,2,1433,235,7.016516,237,166.5,1.106891,160,0
1,1,2,2,0.930586,14,12,7396.5,236,18.595347,1759,110.5,1.040333,98,1
0,1,2,5,1.871104,48,36,1702.4,247,-8.311414,1371,86,1.22858,79,1
1,1,6,6,2.343574,39,7,2060.333333,236,40.483542,437,59.5,1.013702,47,1
1,1,1,1,0,2,3,5033,236,-7.719178,369,51,0.870453,49,0
0,1,2,4,1.182809,74,10,335,237,58.318194,60,25.5,0.755078,26,0
1,1,2,3,1.264673,64,5,447.333333,239,-21.724159,154,16,0.962068,15,1
0,1,2,2,0.956457,34,11,360.5,233,6.243368,13,29.5,-153.798667,30,0
1,1,1,1,0,1,1,482,233,12.493194,8,28,1.080044,28,0
0,4,10,21,3.445757,253,73,88.47619,244,17.190604,405,1435,1.004746,35,1
0,1,2,3,1.514724,56,2,1414.666667,254,-7.363079,135,1,0.628941,2,0
1,1,2,3,1.402081,6,11,4929,247,-47.860586,550,54,0.987901,50,1
0,1,3,5,2.055315,99,13,1338.2,254,-37.137743,619,15,0.991086,17,1
0,1,1,1,0,0,4,5020,236,19.438113,363,305,1.051445,282,0
0,1,6,7,2.370675,249,63,2737.571429,247,22.309674,1731,315,1.014987,283,1
0,1,2,2,0.210842,27,3,6358,236,11.085324,460,139.5,-7.156168,139,0
1,1,1,1,0,8,10,7702,236,19.523565,94,304,1.05122,281,0
0,1,3,3,0.99531,58,1,4767,237,53.70245,861,19,1.006341,19,0
0,1,1,1,0,0,4,562,223,44.971933,56,138,1.022236,137,0
1,1,3,3,1.351644,7,2,1479,236,24.625247,201,1268,1.023115,796,1
0,1,3,3,1.041465,32,5,4544.333333,239,9.430309,572,5,0.954719,6,0
1,1,2,2,0.696212,70,42,1040.5,236,37.290046,32,120.5,1.036874,108,0
0,1,3,3,1.576621,9,4,269,236,84.150791,88,1,0.669437,2,0
1,1,2,2,0.991076,4,5,285.5,238,21.187731,18,56.5,1.035349,54,0
0,2,4,9,2.500145,61,62,746.777778,237,27.497485,320,186,1.028393,181,1
0,1,2,2,0.894452,43,2,1389,236,23.097465,177,248.5,1.02332,242,0
0,4,10,22,3.259786,488,296,90.045455,254,0.385016,435,1456.5,1.009047,36,1
0,1,2,2,0.881291,7,3,1412,239,-39.07912,372,7.5,0.980808,3,0
0,1,2,3,1.448816,7,7,114,236,121.475741,6,114,1.004333,112,1
0,2,2,2,1,2,2,2598.5,236,20.338252,470,116.5,1.044156,113,0
0,1,2,2,0.985228,57,20,232,234,36.617656,22,178.5,1.022108,119,1
1,1,6,6,2.011766,172,2,673.5,242,32.663237,204,66.5,1.013745,60,1
0,1,2,7,2.522836,434,24,1316.714286,268,-111.091708,534,746,0.996428,725,1
0,1,2,2,0.63431,19,6,2490,254,-36.670463,562,300.5,0.824058,288,0
0,2,2,2,0.978449,17,12,1841.5,236,8.691829,334,168.5,1.619726,161,0
0,2,2,2,1,2,2,2601,236,0.427054,473,123.5,126.081083,119,0
0,1,2,2,0.918296,9,3,6477.5,236,9.324277,1137,257.5,1.065338,227,0
1,1,3,5,1.845271,64,3,632.8,237,28.636951,402,1311,1.010669,1237,1
1,1,1,1,0,2,2,830,236,73.123704,5,118,1.013675,114,0
0,1,3,3,1.09561,37,9,85.333333,232,49.014838,6,191,1.018741,132,1
0,1,3,6,1.940836,31,33,570.166667,237,8.295741,203,193.5,1.033464,187,1
0,1,3,3,1.569098,132,76,185,229,31.808225,12,194,1.017466,135,1
0,1,2,2,0.850771,41,6,815.5,240,-27.331713,89,42.5,-1.084474,43,1
1,1,1,1,0,1,1,722,218,172.194167,46,19,1.005807,19,1
1,1,5,5,1.509546,31,8,1059.4,265,-112.585076,1137,1517,0.995947,981,1
0,1,3,4,1.974938,5,4,336.25,235,87.654352,109,13.5,1.004119,15,1
1,1,2,4,1.07811,96,28,710.5,241,-7.669742,155,194.5,0.939119,158,1
0,1,7,15,3.206976,404,91,1190.8,240,55.040039,926,33,1.002331,40,1
1,1,2,2,1,6,6,2261,236,100.479253,91,20.5,1.006671,21,1
0,1,2,2,0.932708,63,3,4547.5,256,-129.117488,625,42.5,0.994191,43,0
1,1,3,3,1.497492,118,26,5382,240,-5.932697,1990,6,0.941721,6,1
1,1,2,2,0.619382,17,9,6399,236,6.938692,464,205.5,1.10809,192,0
0,1,2,6,2.307416,48,23,867.833333,236,24.60825,660,59.5,1.037359,54,1
0,1,3,3,1.530619,13,1,3530.666667,236,54.824321,461,140,1.010133,136,1
0,1,4,4,1.749595,74,10,472.5,236,2.740556,131,183.5,0.949736,125,1
1,1,4,4,1.996368,55,6,3479.5,240,-0.594615,1539,12.5,0.187689,13,1
1,1,1,1,0,11,0,318,232,16.24022,161,0,0,0,1
1,1,1,1,0,2,0,2885,237,-0.937662,67,1,-0.066482,1,1
0,1,2,2,0.970951,14,6,380,236,25.241071,107,293.5,1.027846,282,0
0,1,1,2,0.503258,9,9,788,235,176.17669,403,0.5,0.501419,1,1
1,1,1,1,0,2,2,5125,236,28.016991,1226,132,1.035693,127,0
0,1,1,1,0,1,0,234,235,91.179144,12,10,1.010967,9,0
1,1,1,1,0,1,1,1152,235,14.788368,437,0,0,0,0
0,1,2,2,1,43,1,285,238,5.021377,20,0.5,0.549787,1,1
0,1,1,1,0,0,6,214,235,48.964583,7,250,1.020423,243,0
0,1,2,2,0.574636,44,0,6403,236,1.863368,466,5.5,1.402497,1,1
1,1,1,1,0,2,2,53,216,122.960058,5,223,1.008133,210,0
0,3,5,8,1.924232,111,21,1341.125,254,-7.438354,1000,95.5,0.990728,5,0
0,1,5,6,1.406091,64,1,1927.833333,237,58.172965,611,3.5,0.852909,6,1
0,1,2,6,1.708984,140,15,1083.833333,254,-39.758345,278,366.5,0.98973,358,1
1,2,18,41,4.94799,885,15,724.292683,242,2.28121,3899,28,1.037402,35,1
1,1,2,2,0.468996,10,0,654,235,66.815885,80,1281.5,1.015655,1206,0
1,1,2,2,0.998636,18,5,757,236,7.944907,106,1283.5,1.0944,1208,1
0,1,2,2,0.791858,15,6,7542,241,47.324479,1813,51.5,1.015848,51,1
0,1,2,2,0.952859,26,33,1595,236,10.958189,58,135.5,1.054378,131,1
1,1,2,2,0.960567,256,135,1618,254,-54.805926,77,146.5,0.986315,142,1
0,1,1,1,0,3,1,5141,239,66.392106,1236,58,1.015062,49,0
0,1,59,59,5.882185,115325,114336,13907.40678,174,13.997257,2566,2584,1.005647,2581,0
1,1,1,1,0,7,18,839,224,97.669734,26,0,0,0,0
1,1,1,1,0,2,2,387,230,-1.917616,7,41,0.478519,39,0
0,1,5,6,2.521928,18,2,1002.166667,236,25.471725,388,2.5,0.848463,5,1
0,1,2,2,0.619382,12,14,3044.5,241,-7.262836,1263,53.5,1.646043,53,1
1,1,2,2,0.934068,16,4,6424.5,236,5.022101,469,171.5,1.479883,164,1
0,1,1,1,0,11,0,7830,236,0.073148,100,173,14.670886,165,0
0,1,2,2,0.650022,11,1,1729,254,-87.47044,87,34.5,0.991426,35,1
0,2,3,3,1.12485,52,3,6371.666667,254,-24.110575,2036,155,1.229846,141,0
1,1,1,1,0,1,0,386,230,101.211134,6,1310,1.00988,819,0
0,1,2,4,1.805033,34,34,2698.75,238,8.778825,1280,207.5,1.038892,200,0
0,1,2,2,0.522559,17,17,161.5,232,99.539936,14,210.5,1.005795,202,1
0,1,1,3,1.148835,7,7,538,239,47.428954,15,213,1.010608,205,0
1,1,1,8,2.227882,82,31,172.375,235,71.234005,75,177.5,1.00298,173,0
0,1,2,2,0.849751,12,17,670,236,11.126418,76,0.5,0.522469,1,1
0,1,7,12,2.436307,266,227,2888.833333,247,18.528773,2876,324.5,1.016891,295,1
0,2,3,3,1.125613,28,1,1668,240,30.577921,573,65,0.996688,57,0
1,1,2,2,0.998001,15,4,340.5,236,42.103108,128,52.5,1.025727,51,0
1,1,2,2,1,26,2,439.5,254,-52.128565,40,2.5,0.986255,3,1
0,1,3,3,1.039866,119,178,4674.666667,252,41.93983,578,30,1.954924,30,1
0,1,1,2,0.970951,5,5,24,234,68.363941,35,2614.5,1.015749,5,0
0,1,1,1,0,6,0,204,235,0.8775,16,40,2.139601,39,0
